GOV_ID,Name,State,Census_State,Total_Expenditure,Population,Per_Capita,Latitude,Longitude
192167190210,ROCK VALLEY CITY,IA,19,20554000,,,,
192169164569,AMES CITY,IA,19,215796000,,,,
192169164574,NEVADA CITY,IA,19,55772000,,,,
192171164578,TAMA CITY,IA,19,2191000,,,,
192175164582,CRESTON CITY,IA,19,11980000,,,,
192177211721,KEOSAUQUA CITY,IA,19,968000,,,,
192179104482,OTTUMWA CITY,IA,19,9420000,,,,
192181164591,NORWALK CITY,IA,19,49095000,,,,
192181192051,INDIANOLA CITY,IA,19,75619000,,,,
192187138249,BADGER CITY,IA,19,1938000,,,,
192187164601,FORT DODGE CITY,IA,19,169514000,,,,
192189164606,FOREST CITY CITY,IA,19,7269000,,,,
192191193325,DECORAH CITY,IA,19,8507000,,,,
192193208077,SIOUX CITY CITY,IA,19,271423000,,,,
192195126733,NORTHWOOD CITY,IA,19,7710000,,,,
192195164617,MANLY CITY,IA,19,337000,,,,
192197208079,CLARION CITY,IA,19,30671000,,,,
201007225254,BARBER COUNTY,KS,20,3355000,,,,
201011164621,BOURBON COUNTY,KS,20,7038000,,,,
201035126847,COWLEY COUNTY,KS,20,9670000,,,,
201041126848,DICKINSON COUNTY,KS,20,13350000,,,,
201045164630,DOUGLAS COUNTY,KS,20,30575000,,,,
201051201798,ELLIS COUNTY,KS,20,5030000,,,,
201055164633,FINNEY COUNTY,KS,20,5512000,,,,
201057190231,FORD COUNTY,KS,20,9435000,,,,
201061104643,GEARY COUNTY,KS,20,29419000,,,,
201067164636,GRANT COUNTY,KS,20,1240000,,,,
201083185443,HODGEMAN COUNTY,KS,20,960000,,,,
201091208083,JOHNSON COUNTY,KS,20,918640000,,,,
201099208084,LABETTE COUNTY,KS,20,39218000,,,,
201103194938,LEAVENWORTH COUNTY,KS,20,25260000,,,,
201111126852,LYON COUNTY,KS,20,15487000,,,,
201113164645,MCPHERSON COUNTY,KS,20,640000,,,,
201133208086,NEOSHO COUNTY,KS,20,19676000,,,,
201161164655,RILEY COUNTY,KS,20,5118000,,,,
201169164657,SALINE COUNTY,KS,20,75524000,,,,
201173164658,SEDGWICK COUNTY,KS,20,127822000,,,,
201177185448,SHAWNEE COUNTY,KS,20,84453000,,,,
201189190233,STEVENS COUNTY,KS,20,5616000,,,,
201199104660,WALLACE COUNTY,KS,20,1311000,,,,
202001126864,IOLA CITY,KS,20,1701000,,,,
202001126865,MORAN CITY,KS,20,277000,,,,
202003185450,GARNETT CITY,KS,20,3480000,,,,
202005164673,ATCHISON CITY,KS,20,22080000,,,,
202009208090,GREAT BEND CITY,KS,20,11605000,,,,
202009211334,ELLINWOOD CITY,KS,20,950000,,,,
202013164684,HIAWATHA CITY,KS,20,6793000,,,,
202015126873,AUGUSTA CITY,KS,20,1650000,,,,
202015184268,ANDOVER CITY,KS,20,61620000,,,,
202015201801,EL DORADO CITY,KS,20,68338000,,,,
202021164694,BAXTER SPRINGS CITY,KS,20,3149000,,,,
202025126879,MINNEOLA CITY,KS,20,3660000,,,,
202027208091,CLAY CENTER CITY,KS,20,8026000,,,,
202029208093,CONCORDIA CITY,KS,20,6474000,,,,
202029208094,MILTONVALE CITY,KS,20,416000,,,,
202035104679,WINFIELD CITY,KS,20,40230000,,,,
202035164706,ARKANSAS CITY CITY,KS,20,48995000,,,,
202037164714,PITTSBURG CITY,KS,20,20343000,,,,
202039164715,OBERLIN CITY,KS,20,6545000,,,,
202041193334,ABILENE CITY,KS,20,24805000,,,,
202043126889,WATHENA CITY,KS,20,495000,,,,
202045126890,EUDORA CITY,KS,20,16788000,,,,
202045164723,BALDWIN CITY CITY,KS,20,40026000,,,,
202045184274,LAWRENCE CITY,KS,20,387104000,,,,
202047164725,BELPRE CITY,KS,20,168000,,,,
202051104693,ELLIS CITY,KS,20,2337000,,,,
202051126894,HAYS CITY,KS,20,36082000,,,,
202053184271,ELLSWORTH CITY,KS,20,2030000,,,,
202055164731,GARDEN CITY CITY,KS,20,87260000,,,,
202057126896,DODGE CITY CITY,KS,20,103569000,,,,
202059164733,OTTAWA CITY,KS,20,27724000,,,,
202061208102,JUNCTION CITY CITY,KS,20,58808000,,,,
202069204518,CIMARRON CITY,KS,20,3249000,,,,
202077204519,ANTHONY CITY,KS,20,7717000,,,,
202079104703,SEDGWICK CITY,KS,20,2346000,,,,
202079164752,HESSTON CITY,KS,20,15564000,,,,
202079164753,NEWTON CITY,KS,20,37555000,,,,
202083164756,JETMORE CITY,KS,20,3369000,,,,
202085138358,HOLTON CITY,KS,20,249000,,,,
202091104708,MISSION CITY,KS,20,9865000,,,,
202091126911,MERRIAM CITY,KS,20,13709000,,,,
202091164766,LEAWOOD CITY,KS,20,45310000,,,,
202091164769,SPRING HILL CITY,KS,20,25261000,,,,
202091190241,FAIRWAY CITY,KS,20,6607000,,,,
202091204523,OLATHE CITY,KS,20,362015000,,,,
202091208107,EDGERTON CITY,KS,20,37942000,,,,
202091208109,LENEXA CITY,KS,20,155158000,,,,
202091208110,PRAIRIE VILLAGE CITY,KS,20,10170000,,,,
202091208111,OVERLAND PARK CITY,KS,20,216953000,,,,
202095126913,KINGMAN CITY,KS,20,5089000,,,,
202097164775,GREENSBURG CITY,KS,20,4560000,,,,
202099185464,PARSONS CITY,KS,20,8292000,,,,
202103104716,TONGANOXIE CITY,KS,20,12815000,,,,
202103164783,LEAVENWORTH CITY,KS,20,18640000,,,,
202103164784,LANSING CITY,KS,20,22580000,,,,
202103164785,BASEHOR CITY,KS,20,7524000,,,,
202107208113,LA CYGNE CITY,KS,20,9990000,,,,
202111164792,EMPORIA CITY,KS,20,50837000,,,,
202113164795,MCPHERSON CITY,KS,20,42763000,,,,
202121126931,LOUISBURG CITY,KS,20,12750000,,,,
202121164806,PAOLA CITY,KS,20,4830000,,,,
202125126933,INDEPENDENCE CITY,KS,20,21108000,,,,
202125164812,ELK CITY CITY,KS,20,400000,,,,
202125204525,COFFEYVILLE CITY,KS,20,60984000,,,,
202131204526,SABETHA CITY,KS,20,8456000,,,,
202133208120,CHANUTE CITY,KS,20,27975000,,,,
202139164832,OSAGE CITY,KS,20,5434000,,,,
202145126942,LARNED CITY,KS,20,3874000,,,,
202147208128,GLADE CITY,KS,20,106000,,,,
202149104741,WAMEGO CITY,KS,20,2635000,,,,
202149126947,ST MARYS CITY,KS,20,51000,,,,
202155164850,HUTCHINSON CITY,KS,20,52928000,,,,
202155211727,HAVEN CITY,KS,20,3584000,,,,
202157126952,BELLEVILLE CITY,KS,20,1407000,,,,
202161184276,MANHATTAN CITY,KS,20,88566000,,,,
202163104751,PLAINVILLE CITY,KS,20,2021000,,,,
202167164870,RUSSELL CITY,KS,20,3449000,,,,
202169225794,SALINA CITY,KS,20,204870000,,,,
202171164873,SCOTT CITY,KS,20,1909000,,,,
202173126961,CHENEY CITY,KS,20,1020000,,,,
202173164875,DERBY CITY,KS,20,61805000,,,,
202173164876,GARDEN PLAIN CITY,KS,20,1866000,,,,
202173164877,GODDARD CITY,KS,20,18770000,,,,
202173164879,VALLEY CENTER CITY,KS,20,31135000,,,,
202173164881,MULVANE CITY,KS,20,28653000,,,,
202173164882,PARK CITY CITY,KS,20,13302000,,,,
202173164883,BEL AIRE CITY,KS,20,48730000,,,,
202173185479,CLEARWATER CITY,KS,20,490000,,,,
202173201810,WICHITA CITY,KS,20,1133851000,,,,
202175104762,LIBERAL CITY,KS,20,37974000,,,,
202177164885,TOPEKA CITY,KS,20,454900000,,,,
202177190248,AUBURN CITY,KS,20,1099000,,,,
202181126967,GOODLAND CITY,KS,20,4510000,,,,
202185126969,ST JOHN CITY,KS,20,105000,,,,
202191164897,WELLINGTON CITY,KS,20,23425000,,,,
202193138365,COLBY CITY,KS,20,12550000,,,,
202203138366,LEOTI CITY,KS,20,2744000,,,,
202209164910,BONNER SPRINGS CITY,KS,20,21067000,,,,
202209164911,WYANDOTTE COUNTY AND KANSAS CITY UNIFIED GOVERNMENT,KS,20,1140476000,,,,
202209190251,EDWARDSVILLE CITY,KS,20,7827000,,,,
203113165314,MCPHERSON TOWNSHIP,KS,20,195000,,,,
211005105316,ANDERSON COUNTY,KY,21,1595000,,,,
211009165735,BARREN COUNTY,KY,21,14807000,,,,
211015165737,BOONE COUNTY,KY,21,140563000,,,,
211017165738,BOURBON COUNTY,KY,21,7420000,,,,
211019201836,BOYD COUNTY,KY,21,13581000,,,,
211025193392,BREATHITT COUNTY,KY,21,1385000,,,,
211029165740,BULLITT COUNTY,KY,21,2925000,,,,
211037165743,CAMPBELL COUNTY,KY,21,19053000,,,,
211039127549,CARLISLE COUNTY,KY,21,5033000,,,,
211041105321,CARROLL COUNTY,KY,21,495087000,,,,
211047204549,CHRISTIAN COUNTY,KY,21,98257000,,,,
211049193393,CLARK COUNTY,KY,21,16761000,,,,
211059165748,DAVIESS COUNTY,KY,21,171475000,,,,
211065138453,ESTILL COUNTY,KY,21,8410000,,,,
211073193394,FRANKLIN COUNTY,KY,21,23730000,,,,
211075201837,FULTON COUNTY,KY,21,1043000,,,,
211077127551,GALLATIN COUNTY,KY,21,3500000,,,,
211083165754,GRAVES COUNTY,KY,21,2719000,,,,
211087165755,GREEN COUNTY,KY,21,4610000,,,,
211091127553,HANCOCK COUNTY,KY,21,17755000,,,,
211093105328,HARDIN COUNTY,KY,21,8285000,,,,
211097193395,HARRISON COUNTY,KY,21,2045000,,,,
211101165758,HENDERSON COUNTY,KY,21,47399000,,,,
211103165759,HENRY COUNTY,KY,21,14415000,,,,
211107105331,HOPKINS COUNTY,KY,21,18850000,,,,
211113165762,JESSAMINE COUNTY,KY,21,4356000,,,,
211117190349,KENTON COUNTY,KY,21,703698000,,,,
211125165766,LAUREL COUNTY,KY,21,81643000,,,,
211127204550,LAWRENCE COUNTY,KY,21,9715000,,,,
211137165769,LINCOLN COUNTY,KY,21,875000,,,,
211139208146,LIVINGSTON COUNTY,KY,21,5880000,,,,
211141127557,LOGAN COUNTY,KY,21,8400000,,,,
211145165770,MCCRACKEN COUNTY,KY,21,12045000,,,,
211147165771,MCCREARY COUNTY,KY,21,160000,,,,
211151165772,MADISON COUNTY,KY,21,25264000,,,,
211155127559,MARION COUNTY,KY,21,5525000,,,,
211157105345,MARSHALL COUNTY,KY,21,13460000,,,,
211163165776,MEADE COUNTY,KY,21,1475000,,,,
211167127560,MERCER COUNTY,KY,21,20300000,,,,
211179105348,NELSON COUNTY,KY,21,950000,,,,
211185165782,OLDHAM COUNTY,KY,21,78354000,,,,
211193193396,PERRY COUNTY,KY,21,63453000,,,,
211195165784,PIKE COUNTY,KY,21,41092000,,,,
211199127563,PULASKI COUNTY,KY,21,33167000,,,,
211203165786,ROCKCASTLE COUNTY,KY,21,5108000,,,,
211205165787,ROWAN COUNTY,KY,21,20770000,,,,
211207127564,RUSSELL COUNTY,KY,21,20516000,,,,
211209165788,SCOTT COUNTY,KY,21,19541000,,,,
211211165789,SHELBY COUNTY,KY,21,120087000,,,,
211217193397,TAYLOR COUNTY,KY,21,34215000,,,,
211223225256,TRIMBLE COUNTY,KY,21,297500000,,,,
211227127567,WARREN COUNTY,KY,21,261677000,,,,
211235165793,WHITLEY COUNTY,KY,21,10570000,,,,
211239127568,WOODFORD COUNTY,KY,21,9180000,,,,
212003208148,SCOTTSVILLE CITY,KY,21,3640000,,,,
212005190351,LAWRENCEBURG CITY,KY,21,16260000,,,,
212009208149,GLASGOW CITY,KY,21,53856000,,,,
212013127573,MIDDLESBOROUGH CITY,KY,21,132000,,,,
212015183876,FLORENCE CITY,KY,21,20905000,,,,
212017127574,PARIS CITY,KY,21,8170000,,,,
212021165801,DANVILLE CITY,KY,21,40636000,,,,
212025165805,JACKSON CITY,KY,21,2749000,,,,
212027105365,HARDINSBURG CITY,KY,21,8721000,,,,
212029127576,SHEPHERDSVILLE CITY,KY,21,8081000,,,,
212029165810,HILLVIEW CITY,KY,21,125000,,,,
212029190352,MOUNT WASHINGTON CITY,KY,21,8723000,,,,
212031204554,MORGANTOWN CITY,KY,21,9100000,,,,
212033165814,PRINCETON CITY,KY,21,2652000,,,,
212035105367,MURRAY CITY,KY,21,125022000,,,,
212037165815,BELLEVUE CITY,KY,21,7646000,,,,
212037165817,DAYTON CITY,KY,21,1740000,,,,
212037165818,FORT THOMAS CITY,KY,21,17131000,,,,
212037165820,NEWPORT CITY,KY,21,98078000,,,,
212037165821,WILDER CITY,KY,21,7250000,,,,
212041127579,CARROLLTON CITY,KY,21,835000,,,,
212047105377,OAK GROVE CITY,KY,21,516000,,,,
212047193400,HOPKINSVILLE CITY,KY,21,68145000,,,,
212049165826,WINCHESTER CITY,KY,21,165530000,,,,
212051127581,MANCHESTER CITY,KY,21,2090000,,,,
212059193401,WHITESVILLE CITY,KY,21,295000,,,,
212059204559,OWENSBORO CITY,KY,21,566005000,,,,
212067165831,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT,KY,21,677572000,,,,
212069105387,EWING CITY,KY,21,100000000,,,,
212071212965,PRESTONSBURG CITY,KY,21,18572000,,,,
212073165833,FRANKFORT CITY,KY,21,43682000,,,,
212075204560,HICKMAN CITY,KY,21,203000,,,,
212081193403,WILLIAMSTOWN CITY,KY,21,54908000,,,,
212083165837,MAYFIELD CITY,KY,21,100000000,,,,
212085105391,LEITCHFIELD CITY,KY,21,15078000,,,,
212085165838,CANEYVILLE CITY,KY,21,1015000,,,,
212087127586,GREENSBURG CITY,KY,21,5149000,,,,
212089165841,FLATWOODS CITY,KY,21,88000,,,,
212093105393,RADCLIFF CITY,KY,21,405000,,,,
212093165846,ELIZABETHTOWN CITY,KY,21,417743000,,,,
212095127590,CUMBERLAND CITY,KY,21,668000,,,,
212097185622,CYNTHIANA CITY,KY,21,4909000,,,,
212101208161,HENDERSON CITY,KY,21,127851000,,,,
212107165857,MADISONVILLE CITY,KY,21,7814000,,,,
212111138456,POPLAR HILLS CITY,KY,21,14454000,,,,
212111165865,JEFFERSONTOWN CITY,KY,21,51137000,,,,
212111165866,LOUISVILLE-JEFFERSON COUNTY METRO GOVERNMENT,KY,21,471242000,,,,
212111165869,ST MATTHEWS CITY,KY,21,10974000,,,,
212111165870,SHIVELY CITY,KY,21,15192000,,,,
212111165894,LYNDON CITY,KY,21,10000000,,,,
212111208165,AUDUBON PARK CITY,KY,21,15182000,,,,
212113165907,NICHOLASVILLE CITY,KY,21,47431000,,,,
212113165908,WILMORE CITY,KY,21,11776000,,,,
212115165909,PAINTSVILLE CITY,KY,21,22662000,,,,
212117105413,ERLANGER CITY,KY,21,80000,,,,
212117165910,CRESTVIEW HILLS CITY,KY,21,2640000,,,,
212117165912,FORT MITCHELL CITY,KY,21,50000000,,,,
212117165913,INDEPENDENCE CITY,KY,21,2315000,,,,
212117165918,TAYLOR MILL CITY,KY,21,53000,,,,
212117165921,VILLA HILLS CITY,KY,21,317000,,,,
212117183875,COVINGTON CITY,KY,21,49915000,,,,
212117201841,LUDLOW CITY,KY,21,1861000,,,,
212121105415,BARBOURVILLE CITY,KY,21,18799000,,,,
212125165924,LONDON CITY,KY,21,2094000,,,,
212133127627,FLEMING-NEON CITY,KY,21,758000,,,,
212133165928,WHITESBURG CITY,KY,21,906000,,,,
212135165929,VANCEBURG CITY,KY,21,10270000,,,,
212137165931,STANFORD CITY,KY,21,9566000,,,,
212141165934,RUSSELLVILLE CITY,KY,21,6592000,,,,
212145225796,PADUCAH CITY,KY,21,172820000,,,,
212151105426,RICHMOND CITY,KY,21,61941000,,,,
212151127633,BEREA CITY,KY,21,37619000,,,,
212155208172,LEBANON CITY,KY,21,3064000,,,,
212161165943,MAYSVILLE CITY,KY,21,31753000,,,,
212167105432,HARRODSBURG CITY,KY,21,18632000,,,,
212169127638,EDMONTON CITY,KY,21,2076000,,,,
212171165948,TOMPKINSVILLE CITY,KY,21,1555000,,,,
212173165951,MOUNT STERLING CITY,KY,21,1815000,,,,
212177165952,CENTRAL CITY,KY,21,30524000,,,,
212185165959,LA GRANGE CITY,KY,21,8578000,,,,
212193190365,HAZARD CITY,KY,21,77616000,,,,
212195193410,PIKEVILLE CITY,KY,21,89685000,,,,
212199105441,BURNSIDE CITY,KY,21,1498000,,,,
212199204565,SOMERSET CITY,KY,21,39707000,,,,
212205208179,MOREHEAD CITY,KY,21,21239000,,,,
212209127647,GEORGETOWN CITY,KY,21,81595000,,,,
212211165975,SIMPSONVILLE CITY,KY,21,3025000,,,,
212211185637,SHELBYVILLE CITY,KY,21,24935000,,,,
212213165976,FRANKLIN CITY,KY,21,5045000,,,,
212215208181,TAYLORSVILLE CITY,KY,21,8529000,,,,
212217105444,CAMPBELLSVILLE CITY,KY,21,13184000,,,,
212219190366,ELKTON CITY,KY,21,598000,,,,
212221165979,CADIZ CITY,KY,21,11130000,,,,
212225165981,MORGANFIELD CITY,KY,21,2450000,,,,
212227212021,BOWLING GREEN CITY,KY,21,159120000,,,,
212229165985,SPRINGFIELD CITY,KY,21,48880000,,,,
212231105451,MONTICELLO CITY,KY,21,17338000,,,,
212235165990,WILLIAMSBURG CITY,KY,21,76154000,,,,
212235185639,CORBIN CITY,KY,21,8179000,,,,
212239165992,VERSAILLES CITY,KY,21,49430000,,,,
221001127793,ACADIA PARISH,LA,22,5235000,,,,
221003165993,ALLEN PARISH,LA,22,7976000,,,,
221005165994,ASCENSION PARISH,LA,22,97708000,,,,
221011204579,BEAUREGARD PARISH,LA,22,19630000,,,,
221015165996,BOSSIER PARISH,LA,22,102208000,,,,
221017165997,CADDO PARISH,LA,22,65503000,,,,
221019183800,CALCASIEU PARISH,LA,22,5073000,,,,
221021165998,CALDWELL PARISH,LA,22,7128000,,,,
221029208182,CONCORDIA PARISH,LA,22,65593000,,,,
221035166001,EAST CARROLL PARISH,LA,22,1131000,,,,
221039105623,EVANGELINE PARISH,LA,22,25896000,,,,
221045166003,IBERIA PARISH,LA,22,47432000,,,,
221047208183,IBERVILLE PARISH,LA,22,11137000,,,,
221051166004,JEFFERSON PARISH,LA,22,592055000,,,,
221057166006,LAFOURCHE PARISH,LA,22,75382000,,,,
221059166007,LASALLE PARISH,LA,22,23781000,,,,
221061225260,LINCOLN PARISH,LA,22,2051000,,,,
221063127796,LIVINGSTON PARISH,LA,22,56968000,,,,
221069183805,NATCHITOCHES PARISH,LA,22,10144000,,,,
221073166009,OUACHITA PARISH,LA,22,17073000,,,,
221075204581,PLAQUEMINES PARISH,LA,22,98673000,,,,
221077193415,POINTE COUPEE PARISH,LA,22,9264000,,,,
221079166010,RAPIDES PARISH,LA,22,20809000,,,,
221085190390,SABINE PARISH,LA,22,14562000,,,,
221087166012,ST BERNARD PARISH,LA,22,63345000,,,,
221089166013,ST CHARLES PARISH,LA,22,141944000,,,,
221091127798,ST HELENA PARISH,LA,22,8064000,,,,
221093105676,ST JAMES PARISH,LA,22,22453000,,,,
221095166014,ST JOHN THE BAPTIST PARISH,LA,22,63601000,,,,
221097166015,ST LANDRY PARISH,LA,22,17138000,,,,
221099204582,ST MARTIN PARISH,LA,22,28549000,,,,
221101166016,ST MARY PARISH,LA,22,6971000,,,,
221103166017,ST TAMMANY PARISH,LA,22,219621000,,,,
221105183801,TANGIPAHOA PARISH,LA,22,72419000,,,,
221111166020,UNION PARISH,LA,22,2852000,,,,
221113185729,VERMILION PARISH,LA,22,23680000,,,,
221115166021,VERNON PARISH,LA,22,12467000,,,,
221117127799,WASHINGTON PARISH,LA,22,7357000,,,,
221119166022,WEBSTER PARISH,LA,22,1494000,,,,
221121166023,WEST BATON ROUGE PARISH,LA,22,3919000,,,,
221125127800,WEST FELICIANA PARISH,LA,22,27712000,,,,
222005127804,GONZALES CITY,LA,22,10205000,,,,
222005208187,DONALDSONVILLE CITY,LA,22,2174000,,,,
222009105729,MARKSVILLE CITY,LA,22,717000,,,,
222015166038,BOSSIER CITY CITY,LA,22,440589000,,,,
222017127810,SHREVEPORT CITY,LA,22,759829000,,,,
222019127813,LAKE CHARLES CITY,LA,22,45698000,,,,
222019127814,VINTON TOWN,LA,22,126000,,,,
222019166045,SULPHUR CITY,LA,22,11087000,,,,
222025105741,JONESVILLE TOWN,LA,22,7136000,,,,
222025127816,HARRISONBURG VILLAGE,LA,22,428000,,,,
222027185743,HOMER TOWN,LA,22,1020000,,,,
222029190394,VIDALIA TOWN,LA,22,1896000,,,,
222033166053,BAKER CITY,LA,22,6160000,,,,
222033166054,BATON ROUGE-EAST BATON ROUGE CITY-PARISH,LA,22,1870419000,,,,
222035127823,LAKE PROVIDENCE TOWN,LA,22,2590000,,,,
222039166058,MAMOU TOWN,LA,22,1643000,,,,
222041127826,WINNSBORO CITY,LA,22,2663000,,,,
222045166067,NEW IBERIA CITY,LA,22,26665000,,,,
222047166068,PLAQUEMINE CITY,LA,22,17797000,,,,
222049208191,CHATHAM TOWN,LA,22,232000,,,,
222051127833,JEAN LA FITTE TOWN,LA,22,69000,,,,
222051166072,WESTWEGO CITY,LA,22,2568000,,,,
222051193422,KENNER CITY,LA,22,74523000,,,,
222055105759,BROUSSARD CITY,LA,22,26255000,,,,
222055166076,LAFAYETTE CITY-PARISH,LA,22,425274000,,,,
222055185746,SCOTT CITY,LA,22,20000000,,,,
222055204584,YOUNGSVILLE CITY,LA,22,36855000,,,,
222057127835,THIBODAUX CITY,LA,22,11615000,,,,
222061105764,RUSTON CITY,LA,22,84168000,,,,
222063105766,DENHAM SPRINGS CITY,LA,22,43836000,,,,
222063166084,WALKER TOWN,LA,22,13417000,,,,
222067185747,BASTROP CITY,LA,22,8192000,,,,
222069127840,NATCHITOCHES CITY,LA,22,14125000,,,,
222071166094,NEW ORLEANS CITY,LA,22,1003728000,,,,
222073105774,WEST MONROE CITY,LA,22,27241000,,,,
222073127842,MONROE CITY,LA,22,117039000,,,,
222079166102,PINEVILLE CITY,LA,22,13380000,,,,
222079185750,ALEXANDRIA CITY,LA,22,176830000,,,,
222083127847,DELHI TOWN,LA,22,11861000,,,,
222085105780,MANY TOWN,LA,22,705000,,,,
222097105781,EUNICE CITY,LA,22,293000,,,,
222097127850,OPELOUSAS CITY,LA,22,9010000,,,,
222101127854,PATTERSON CITY,LA,22,3602000,,,,
222101166124,MORGAN CITY CITY,LA,22,4677000,,,,
222103166125,COVINGTON CITY,LA,22,1999000,,,,
222105185754,HAMMOND CITY,LA,22,5097000,,,,
222109127857,TERREBONNE CONSOLIDATED GOVERNMENT,LA,22,196885000,,,,
222113208195,ABBEVILLE CITY,LA,22,4097000,,,,
222115208196,NEW LLANO TOWN,LA,22,600000,,,,
222127127866,WINNFIELD CITY,LA,22,5846000,,,,
231005166151,CUMBERLAND COUNTY,ME,23,24684000,,,,
231019166155,PENOBSCOT COUNTY,ME,23,435000,,,,
231023190406,SAGADAHOC COUNTY,ME,23,1840000,,,,
231025105827,SOMERSET COUNTY,ME,23,7095000,,,,
231031127884,YORK COUNTY,ME,23,1900000,,,,
232001166158,AUBURN CITY,ME,23,173247000,,,,
232001166159,LEWISTON CITY,ME,23,155229000,,,,
232003127885,PRESQUE ISLE CITY,ME,23,7048000,,,,
232003183891,CARIBOU CITY,ME,23,187000,,,,
232005166160,PORTLAND CITY,ME,23,442177000,,,,
232005166161,SOUTH PORTLAND CITY,ME,23,114214000,,,,
232005166162,WESTBROOK CITY,ME,23,81412000,,,,
232009105830,ELLSWORTH CITY,ME,23,19497000,,,,
232011166163,GARDINER CITY,ME,23,2741000,,,,
232011166164,WATERVILLE CITY,ME,23,23180000,,,,
232011204590,AUGUSTA CITY,ME,23,40283000,,,,
232013166165,ROCKLAND CITY,ME,23,9942000,,,,
232019127887,OLD TOWN CITY,ME,23,9512000,,,,
232019166166,BANGOR CITY,ME,23,123689000,,,,
232019201865,BREWER CITY,ME,23,37227000,,,,
232023166167,BATH CITY,ME,23,20114000,,,,
232029105832,CALAIS CITY,ME,23,398000,,,,
232031166168,SACO CITY,ME,23,14694000,,,,
232031208202,BIDDEFORD CITY,ME,23,62446000,,,,
232031240557,SANFORD CITY,ME,23,130046000,,,,
233001127889,POLAND TOWN,ME,23,7409000,,,,
233001166170,LISBON TOWN,ME,23,14184000,,,,
233001190407,DURHAM TOWN,ME,23,5559000,,,,
233003105842,PERHAM TOWN,ME,23,170000,,,,
233003166178,FORT FAIRFIELD TOWN,ME,23,1127000,,,,
233003166179,FORT KENT TOWN,ME,23,3046000,,,,
233003166184,HOULTON TOWN,ME,23,2116000,,,,
233003166188,MADAWASKA TOWN,ME,23,16388000,,,,
233003208208,VAN BUREN TOWN,ME,23,1224000,,,,
233005105845,CUMBERLAND TOWN,ME,23,19294000,,,,
233005105850,WINDHAM TOWN,ME,23,25070000,,,,
233005127905,NEW GLOUCESTER TOWN,ME,23,4035000,,,,
233005127906,SCARBOROUGH TOWN,ME,23,79725000,,,,
233005127907,YARMOUTH TOWN,ME,23,71247000,,,,
233005166199,BRUNSWICK TOWN,ME,23,51732000,,,,
233005166200,FALMOUTH TOWN,ME,23,34680000,,,,
233005166201,FREEPORT TOWN,ME,23,571000,,,,
233005204598,CASCO TOWN,ME,23,2837000,,,,
233005208210,CAPE ELIZABETH TOWN,ME,23,6781000,,,,
233005208211,GRAY TOWN,ME,23,5780000,,,,
233005208212,NORTH YARMOUTH TOWN,ME,23,2732000,,,,
233005212024,GORHAM TOWN,ME,23,27329000,,,,
233007105853,JAY TOWN,ME,23,1939000,,,,
233007190411,PHILLIPS TOWN,ME,23,65000,,,,
233009127912,BAR HARBOR TOWN,ME,23,17474000,,,,
233009127913,BROOKSVILLE TOWN,ME,23,380000,,,,
233009127915,MOUNT DESERT TOWN,ME,23,20405000,,,,
233009166213,BLUE HILL TOWN,ME,23,2693000,,,,
233009166215,BUCKSPORT TOWN,ME,23,10021000,,,,
233009166226,STONINGTON TOWN,ME,23,864000,,,,
233009193439,FRANKLIN TOWN,ME,23,339000,,,,
233011166231,BELGRADE TOWN,ME,23,765000,,,,
233011166236,RANDOLPH TOWN,ME,23,1080000,,,,
233011166237,READFIELD TOWN,ME,23,1020000,,,,
233011166238,VASSALBORO TOWN,ME,23,345000,,,,
233011193440,WEST GARDINER TOWN,ME,23,527000,,,,
233011208218,CLINTON TOWN,ME,23,258000,,,,
233011208219,OAKLAND TOWN,ME,23,4556000,,,,
233011208221,WINTHROP TOWN,ME,23,3329000,,,,
233011211734,WINSLOW TOWN,ME,23,11888000,,,,
233013166239,APPLETON TOWN,ME,23,370000,,,,
233013201872,WARREN TOWN,ME,23,2000,,,,
233013208223,THOMASTON TOWN,ME,23,5524000,,,,
233015166246,BOOTHBAY HARBOR TOWN,ME,23,200000,,,,
233015166253,WISCASSET TOWN,ME,23,2879000,,,,
233015193441,DAMARISCOTTA TOWN,ME,23,2178000,,,,
233017166257,FRYEBURG TOWN,ME,23,452000,,,,
233017166264,OXFORD TOWN,ME,23,15867000,,,,
233017166267,RUMFORD TOWN,ME,23,8803000,,,,
233017166269,WOODSTOCK TOWN,ME,23,2148000,,,,
233019105884,ALTON TOWN,ME,23,1070000,,,,
233019105890,HERMON TOWN,ME,23,3613000,,,,
233019127946,VEAZIE TOWN,ME,23,125000,,,,
233019166274,GLENBURN TOWN,ME,23,1560000,,,,
233019166280,MILLINOCKET TOWN,ME,23,4241000,,,,
233019166281,NEWPORT TOWN,ME,23,3858000,,,,
233019166282,ORONO TOWN,ME,23,17870000,,,,
233019208229,HOLDEN TOWN,ME,23,1006000,,,,
233023183923,BOWDOINHAM TOWN,ME,23,4517000,,,,
